"Indikator","Ausprägung","Jahr","Raumbezug","Indikatorwert","id","Basiswert","Name.Basiswert","Typ","Index"
"Mobilitätsziffer","deutsch",2001,"07 Sendling - Westpark",195.1,"1",1522,"außerstädtisch Zugezogene (deutsch)","Zuzug",102.422611036339
"Mobilitätsziffer","deutsch",2002,"07 Sendling - Westpark",196.2,"1",1524,"außerstädtisch Zugezogene (deutsch)","Zuzug",102.557200538358
"Mobilitätsziffer","deutsch",2003,"07 Sendling - Westpark",207.9,"1",1417,"außerstädtisch Zugezogene (deutsch)","Zuzug",95.3566621803499
"Mobilitätsziffer","deutsch",2004,"07 Sendling - Westpark",215.5,"1",1464,"außerstädtisch Zugezogene (deutsch)","Zuzug",98.5195154777927
"Mobilitätsziffer","deutsch",2005,"07 Sendling - Westpark",218.9,"1",1679,"außerstädtisch Zugezogene (deutsch)","Zuzug",112.987886944818
"Mobilitätsziffer","deutsch",2006,"07 Sendling - Westpark",219,"1",1806,"außerstädtisch Zugezogene (deutsch)","Zuzug",121.534320323015
"Mobilitätsziffer","deutsch",2007,"07 Sendling - Westpark",230.7,"1",1991,"außerstädtisch Zugezogene (deutsch)","Zuzug",133.983849259758
"Mobilitätsziffer","deutsch",2008,"07 Sendling - Westpark",238.7,"1",2100,"außerstädtisch Zugezogene (deutsch)","Zuzug",141.318977119785
"Mobilitätsziffer","deutsch",2009,"07 Sendling - Westpark",235.2,"1",1956,"außerstädtisch Zugezogene (deutsch)","Zuzug",131.628532974428
"Mobilitätsziffer","deutsch",2010,"07 Sendling - Westpark",221.5,"1",1860,"außerstädtisch Zugezogene (deutsch)","Zuzug",125.168236877524
"Mobilitätsziffer","deutsch",2011,"07 Sendling - Westpark",225.7,"1",2007,"außerstädtisch Zugezogene (deutsch)","Zuzug",135.060565275908
"Mobilitätsziffer","deutsch",2012,"07 Sendling - Westpark",214.7,"1",1920,"außerstädtisch Zugezogene (deutsch)","Zuzug",129.205921938089
"Mobilitätsziffer","deutsch",2013,"07 Sendling - Westpark",209.7,"1",1750,"außerstädtisch Zugezogene (deutsch)","Zuzug",117.765814266487
"Mobilitätsziffer","deutsch",2014,"07 Sendling - Westpark",204.5,"1",1718,"außerstädtisch Zugezogene (deutsch)","Zuzug",115.612382234186
"Mobilitätsziffer","deutsch",2015,"07 Sendling - Westpark",211.4,"1",1844,"außerstädtisch Zugezogene (deutsch)","Zuzug",124.091520861373
"Mobilitätsziffer","deutsch",2016,"07 Sendling - Westpark",205.1,"1",1754,"außerstädtisch Zugezogene (deutsch)","Zuzug",118.034993270525
"Mobilitätsziffer","deutsch",2017,"07 Sendling - Westpark",193.1,"1",1593,"außerstädtisch Zugezogene (deutsch)","Zuzug",107.200538358008
"Mobilitätsziffer","deutsch",2018,"07 Sendling - Westpark",182.2,"1",1548,"außerstädtisch Zugezogene (deutsch)","Zuzug",104.172274562584
"Mobilitätsziffer","deutsch",2019,"07 Sendling - Westpark",186.7,"1",1561,"außerstädtisch Zugezogene (deutsch)","Zuzug",105.047106325707
"Mobilitätsziffer","deutsch",2020,"07 Sendling - Westpark",186.4,"1",1387,"außerstädtisch Zugezogene (deutsch)","Zuzug",93.3378196500673
"Mobilitätsziffer","deutsch",2021,"07 Sendling - Westpark",203.5,"1",1520,"außerstädtisch Zugezogene (deutsch)","Zuzug",102.28802153432
"Mobilitätsziffer","deutsch",2022,"07 Sendling - Westpark",189.9,"1",1553,"außerstädtisch Zugezogene (deutsch)","Zuzug",104.508748317631
"Mobilitätsziffer","deutsch",2023,"07 Sendling - Westpark",175.5,"1",1567,"außerstädtisch Zugezogene (deutsch)","Zuzug",105.450874831763
"Mobilitätsziffer","deutsch",2024,"07 Sendling - Westpark",176.1,"1",1450,"außerstädtisch Zugezogene (deutsch)","Zuzug",97.5773889636608
"Mobilitätsziffer","nichtdeutsch",2000,"07 Sendling - Westpark",558.5,"2",1396,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",100
"Mobilitätsziffer","nichtdeutsch",2001,"07 Sendling - Westpark",518.9,"2",1406,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",100.716332378224
"Mobilitätsziffer","nichtdeutsch",2002,"07 Sendling - Westpark",463.2,"2",1234,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",88.3954154727794
"Mobilitätsziffer","nichtdeutsch",2003,"07 Sendling - Westpark",473.5,"2",1541,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",110.386819484241
"Mobilitätsziffer","nichtdeutsch",2004,"07 Sendling - Westpark",536.8,"2",1667,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",119.412607449857
"Mobilitätsziffer","nichtdeutsch",2005,"07 Sendling - Westpark",457.8,"2",1573,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",112.679083094556
"Mobilitätsziffer","nichtdeutsch",2006,"07 Sendling - Westpark",426.4,"2",1515,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",108.52435530086
"Mobilitätsziffer","nichtdeutsch",2007,"07 Sendling - Westpark",410.7,"2",1394,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",99.8567335243553
"Mobilitätsziffer","nichtdeutsch",2008,"07 Sendling - Westpark",412.1,"2",1487,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",106.518624641834
"Mobilitätsziffer","nichtdeutsch",2009,"07 Sendling - Westpark",463.5,"2",1492,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",106.876790830946
"Mobilitätsziffer","nichtdeutsch",2010,"07 Sendling - Westpark",427.5,"2",1493,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",106.948424068768
"Mobilitätsziffer","nichtdeutsch",2011,"07 Sendling - Westpark",452.1,"2",1543,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",110.530085959885
"Mobilitätsziffer","nichtdeutsch",2012,"07 Sendling - Westpark",456.5,"2",1510,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",108.166189111748
"Mobilitätsziffer","nichtdeutsch",2013,"07 Sendling - Westpark",459.2,"2",1514,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",108.452722063037
"Mobilitätsziffer","nichtdeutsch",2014,"07 Sendling - Westpark",458.9,"2",1703,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",121.991404011461
"Mobilitätsziffer","nichtdeutsch",2015,"07 Sendling - Westpark",476,"2",1858,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",133.094555873925
"Mobilitätsziffer","nichtdeutsch",2016,"07 Sendling - Westpark",433.4,"2",1766,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",126.504297994269
"Mobilitätsziffer","nichtdeutsch",2017,"07 Sendling - Westpark",458.1,"2",1851,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",132.593123209169
"Mobilitätsziffer","nichtdeutsch",2018,"07 Sendling - Westpark",376.6,"2",1580,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",113.180515759312
"Mobilitätsziffer","nichtdeutsch",2019,"07 Sendling - Westpark",400.3,"2",1798,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",128.796561604585
"Mobilitätsziffer","nichtdeutsch",2020,"07 Sendling - Westpark",343.6,"2",1698,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",121.63323782235
"Mobilitätsziffer","nichtdeutsch",2021,"07 Sendling - Westpark",387.7,"2",1881,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",134.74212034384
"Mobilitätsziffer","nichtdeutsch",2022,"07 Sendling - Westpark",474.4,"2",2331,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",166.977077363897
"Mobilitätsziffer","nichtdeutsch",2023,"07 Sendling - Westpark",417.8,"2",1874,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",134.240687679083
"Mobilitätsziffer","nichtdeutsch",2024,"07 Sendling - Westpark",404.3,"2",1882,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",134.813753581662
"Mobilitätsziffer","nichtdeutsch",2000,"07 Sendling - Westpark",558.5,"1",1673,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",100
"Mobilitätsziffer","nichtdeutsch",2001,"07 Sendling - Westpark",518.9,"1",1578,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",94.3215780035864
"Mobilitätsziffer","nichtdeutsch",2002,"07 Sendling - Westpark",463.2,"1",1306,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",78.0633592349074
"Mobilitätsziffer","nichtdeutsch",2003,"07 Sendling - Westpark",473.5,"1",1206,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",72.086072922893
"Mobilitätsziffer","nichtdeutsch",2004,"07 Sendling - Westpark",536.8,"1",1435,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",85.7740585774059
"Mobilitätsziffer","nichtdeutsch",2005,"07 Sendling - Westpark",457.8,"1",1265,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",75.6126718469815
"Mobilitätsziffer","nichtdeutsch",2006,"07 Sendling - Westpark",426.4,"1",1114,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",66.5869695158398
"Mobilitätsziffer","nichtdeutsch",2007,"07 Sendling - Westpark",410.7,"1",1157,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",69.157202630006
"Mobilitätsziffer","nichtdeutsch",2008,"07 Sendling - Westpark",412.1,"1",1109,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",66.2881052002391
"Mobilitätsziffer","nichtdeutsch",2009,"07 Sendling - Westpark",463.5,"1",1238,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",73.9988045427376
"Mobilitätsziffer","nichtdeutsch",2010,"07 Sendling - Westpark",427.5,"1",1338,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",79.9760908547519
"Mobilitätsziffer","nichtdeutsch",2011,"07 Sendling - Westpark",452.1,"1",1725,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",103.108188882247
"Mobilitätsziffer","nichtdeutsch",2012,"07 Sendling - Westpark",456.5,"1",2059,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",123.072325164375
"Mobilitätsziffer","nichtdeutsch",2013,"07 Sendling - Westpark",459.2,"1",2109,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",126.060968320383
"Mobilitätsziffer","nichtdeutsch",2014,"07 Sendling - Westpark",458.9,"1",2255,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",134.787806335923
"Mobilitätsziffer","nichtdeutsch",2015,"07 Sendling - Westpark",476,"1",2641,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",157.860131500299
"Mobilitätsziffer","nichtdeutsch",2016,"07 Sendling - Westpark",433.4,"1",2146,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",128.272564255828
"Mobilitätsziffer","nichtdeutsch",2017,"07 Sendling - Westpark",458.1,"1",2051,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",122.594142259414
"Mobilitätsziffer","nichtdeutsch",2018,"07 Sendling - Westpark",376.6,"1",1894,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",113.209802749552
"Mobilitätsziffer","nichtdeutsch",2019,"07 Sendling - Westpark",400.3,"1",2137,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",127.734608487747
"Mobilitätsziffer","nichtdeutsch",2020,"07 Sendling - Westpark",343.6,"1",1475,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",88.1649731022116
"Mobilitätsziffer","nichtdeutsch",2021,"07 Sendling - Westpark",387.7,"1",1821,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",108.846383741781
"Mobilitätsziffer","nichtdeutsch",2022,"07 Sendling - Westpark",474.4,"1",2796,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",167.124925283921
"Mobilitätsziffer","nichtdeutsch",2023,"07 Sendling - Westpark",417.8,"1",2339,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",139.808726838016
"Mobilitätsziffer","nichtdeutsch",2024,"07 Sendling - Westpark",404.3,"1",2335,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",139.569635385535
"Mobilitätsziffer","deutsch",2000,"08 Schwanthalerhöhe",282.1,"2",1193,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",100
"Mobilitätsziffer","deutsch",2001,"08 Schwanthalerhöhe",288.2,"2",1296,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",108.633696563286
"Mobilitätsziffer","deutsch",2002,"08 Schwanthalerhöhe",287.8,"2",1230,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",103.101424979044
"Mobilitätsziffer","deutsch",2003,"08 Schwanthalerhöhe",295.3,"2",1371,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",114.920368818106
"Mobilitätsziffer","deutsch",2004,"08 Schwanthalerhöhe",334.3,"2",1830,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",153.394803017603
"Mobilitätsziffer","deutsch",2005,"08 Schwanthalerhöhe",297.2,"2",1482,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",124.224643755239
"Mobilitätsziffer","deutsch",2006,"08 Schwanthalerhöhe",290.5,"2",1445,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",121.123218776194
"Mobilitätsziffer","deutsch",2007,"08 Schwanthalerhöhe",302.6,"2",1672,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",140.150880134116
"Mobilitätsziffer","deutsch",2008,"08 Schwanthalerhöhe",330.5,"2",1984,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",166.303436714166
"Mobilitätsziffer","deutsch",2009,"08 Schwanthalerhöhe",303.8,"2",1733,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",145.264040234702
"Mobilitätsziffer","deutsch",2010,"08 Schwanthalerhöhe",292.8,"2",1658,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",138.977367979883
"Mobilitätsziffer","deutsch",2011,"08 Schwanthalerhöhe",280,"2",1644,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",137.80385582565
"Mobilitätsziffer","deutsch",2012,"08 Schwanthalerhöhe",260.4,"2",1522,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",127.577535624476
"Mobilitätsziffer","deutsch",2013,"08 Schwanthalerhöhe",248,"2",1404,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",117.686504610226
"Mobilitätsziffer","deutsch",2014,"08 Schwanthalerhöhe",243.5,"2",1358,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",113.830678960604
"Mobilitätsziffer","deutsch",2015,"08 Schwanthalerhöhe",246.2,"2",1346,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",112.824811399832
"Mobilitätsziffer","deutsch",2016,"08 Schwanthalerhöhe",238.9,"2",1234,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",103.436714165968
"Mobilitätsziffer","deutsch",2017,"08 Schwanthalerhöhe",225.4,"2",1181,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",98.9941324392288
"Mobilitätsziffer","deutsch",2018,"08 Schwanthalerhöhe",230.3,"2",1225,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",102.68231349539
"Mobilitätsziffer","deutsch",2019,"08 Schwanthalerhöhe",223.1,"2",1228,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",102.933780385583
"Mobilitätsziffer","deutsch",2020,"08 Schwanthalerhöhe",224.4,"2",1227,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",102.849958088852
"Mobilitätsziffer","deutsch",2021,"08 Schwanthalerhöhe",248.9,"2",1454,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",121.877619446773
"Mobilitätsziffer","deutsch",2022,"08 Schwanthalerhöhe",215.2,"2",1154,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",96.7309304274937
"Mobilitätsziffer","deutsch",2023,"08 Schwanthalerhöhe",207.1,"2",1112,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",93.2103939647946
"Mobilitätsziffer","deutsch",2024,"08 Schwanthalerhöhe",200.3,"2",1089,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",91.2824811399832
"Mobilitätsziffer","deutsch",2000,"08 Schwanthalerhöhe",282.1,"1",904,"außerstädtisch Zugezogene (deutsch)","Zuzug",100
"Mobilitätsziffer","deutsch",2001,"08 Schwanthalerhöhe",288.2,"1",846,"außerstädtisch Zugezogene (deutsch)","Zuzug",93.5840707964602
"Mobilitätsziffer","deutsch",2002,"08 Schwanthalerhöhe",287.8,"1",889,"außerstädtisch Zugezogene (deutsch)","Zuzug",98.3407079646018
"Mobilitätsziffer","deutsch",2003,"08 Schwanthalerhöhe",295.3,"1",817,"außerstädtisch Zugezogene (deutsch)","Zuzug",90.3761061946903
"Mobilitätsziffer","deutsch",2004,"08 Schwanthalerhöhe",334.3,"1",934,"außerstädtisch Zugezogene (deutsch)","Zuzug",103.318584070796
"Mobilitätsziffer","deutsch",2005,"08 Schwanthalerhöhe",297.2,"1",944,"außerstädtisch Zugezogene (deutsch)","Zuzug",104.424778761062
"Mobilitätsziffer","deutsch",2006,"08 Schwanthalerhöhe",290.5,"1",1032,"außerstädtisch Zugezogene (deutsch)","Zuzug",114.159292035398
"Mobilitätsziffer","deutsch",2007,"08 Schwanthalerhöhe",302.6,"1",1096,"außerstädtisch Zugezogene (deutsch)","Zuzug",121.238938053097
"Mobilitätsziffer","deutsch",2008,"08 Schwanthalerhöhe",330.5,"1",1150,"außerstädtisch Zugezogene (deutsch)","Zuzug",127.212389380531
"Mobilitätsziffer","deutsch",2009,"08 Schwanthalerhöhe",303.8,"1",1212,"außerstädtisch Zugezogene (deutsch)","Zuzug",134.070796460177
"Mobilitätsziffer","deutsch",2010,"08 Schwanthalerhöhe",292.8,"1",1115,"außerstädtisch Zugezogene (deutsch)","Zuzug",123.340707964602
"Mobilitätsziffer","deutsch",2011,"08 Schwanthalerhöhe",280,"1",1104,"außerstädtisch Zugezogene (deutsch)","Zuzug",122.12389380531
"Mobilitätsziffer","deutsch",2012,"08 Schwanthalerhöhe",260.4,"1",1093,"außerstädtisch Zugezogene (deutsch)","Zuzug",120.907079646018
"Mobilitätsziffer","deutsch",2013,"08 Schwanthalerhöhe",248,"1",948,"außerstädtisch Zugezogene (deutsch)","Zuzug",104.867256637168
"Mobilitätsziffer","deutsch",2014,"08 Schwanthalerhöhe",243.5,"1",1031,"außerstädtisch Zugezogene (deutsch)","Zuzug",114.048672566372
"Mobilitätsziffer","deutsch",2015,"08 Schwanthalerhöhe",246.2,"1",977,"außerstädtisch Zugezogene (deutsch)","Zuzug",108.075221238938
"Mobilitätsziffer","deutsch",2016,"08 Schwanthalerhöhe",238.9,"1",950,"außerstädtisch Zugezogene (deutsch)","Zuzug",105.088495575221
"Mobilitätsziffer","deutsch",2017,"08 Schwanthalerhöhe",225.4,"1",861,"außerstädtisch Zugezogene (deutsch)","Zuzug",95.2433628318584
"Mobilitätsziffer","deutsch",2018,"08 Schwanthalerhöhe",230.3,"1",934,"außerstädtisch Zugezogene (deutsch)","Zuzug",103.318584070796
"Mobilitätsziffer","deutsch",2019,"08 Schwanthalerhöhe",223.1,"1",912,"außerstädtisch Zugezogene (deutsch)","Zuzug",100.884955752212
"Mobilitätsziffer","deutsch",2020,"08 Schwanthalerhöhe",224.4,"1",824,"außerstädtisch Zugezogene (deutsch)","Zuzug",91.1504424778761
"Mobilitätsziffer","deutsch",2021,"08 Schwanthalerhöhe",248.9,"1",801,"außerstädtisch Zugezogene (deutsch)","Zuzug",88.6061946902655
"Mobilitätsziffer","deutsch",2022,"08 Schwanthalerhöhe",215.2,"1",804,"außerstädtisch Zugezogene (deutsch)","Zuzug",88.9380530973451
"Mobilitätsziffer","deutsch",2023,"08 Schwanthalerhöhe",207.1,"1",752,"außerstädtisch Zugezogene (deutsch)","Zuzug",83.1858407079646
"Mobilitätsziffer","deutsch",2024,"08 Schwanthalerhöhe",200.3,"1",764,"außerstädtisch Zugezogene (deutsch)","Zuzug",84.5132743362832
"Mobilitätsziffer","nichtdeutsch",2000,"08 Schwanthalerhöhe",492.1,"2",1177,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",100
"Mobilitätsziffer","nichtdeutsch",2001,"08 Schwanthalerhöhe",513.3,"2",1135,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",96.4316057774002
